Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Gus Varland","- - -",1,1,0,16,0,20.1,8.85244711406189,7.081957691249512,1.3278670671092836,0.38095238095238093,0.6533,0.507692307,0.166666666,95.77702950959159,6.639335335546417,6.69,5.714052969899326,5.259644687042655,-0.09363198280334473,"Gus Varland",24737,681402
"Archie Bradley","MIA",0,0,0,4,0,7.1,8.590912814969503,3.6818197778440727,2.454546518562715,0.4230769230769231,0.493,0.392857142,0.2,93.10107421875,11.045459333532218,11.07,6.527768574076866,5.236885627549668,-0.09378950297832489,"Archie Bradley",12918,605151
"Max Castillo","KCR",0,1,0,7,0,20.1,4.426236843376556,3.9836131590389012,0.8852473686753114,0.27692307692307694,0.7534,0.409090909,0.09090909,93.50139024522569,4.426236843376556,6.16,5.320617076235639,5.830803044208075,-0.09395270049571991,"Max Castillo",21956,666721
"Scott McGough","ARI",2,7,9,63,1,70.1,11.004739871187589,3.838862745763112,1.791469281356119,0.27218934911242604,0.7182,0.486187845,0.245614035,93.50934787326389,4.7345973864411715,4.24,4.762148960626171,3.5143922586600955,-0.09547840058803558,"Scott McGough",12056,543518
"Jace Peterson","OAK",0,0,0,2,0,2,4.5,13.5,4.5,0.2857142857142857,0.8696,0,0.166666666,57.12744140625,9,20.99,13.255039882659911,11.715098631381988,-0.09600909799337387,"Jace Peterson",12325,607054
"Nick Hernandez","SDP",0,0,0,2,0,3,15,12,3,0.3333333333333333,0.6579,0.428571428,0.25,90.4782355813419,12,5.81,10.255039882659913,8.126177104314168,-0.09649199992418289,"Nick Hernandez",19281,663321
"Anthony Misiewicz","- - -",2,0,0,11,0,11,6.545452718892883,4.9090895391696625,1.6363631797232208,0.38461538461538464,0.5941,0.292682926,0.117647058,93.08861074139995,7.363634308754493,8.02,5.8004937177849225,5.992039080340978,-0.09702482912689447,"Anthony Misiewicz",18152,664948
"Ty Adcock","SEA",0,0,0,12,0,15.2,6.319135344721479,0,2.2978673980805375,0.16279069767441862,0.7407,0.369565217,0.235294117,96.46275111607143,3.4468010971208067,6.24,5.16992938106036,3.6448475278263825,-0.09769009798765182,"Ty Adcock",25651,686654
"Alec Mills","CIN",0,0,0,1,0,1,0,9,9,0.42857142857142855,0.2174,0.75,0.5,88.86125183105469,18,10.3,22.25503988265991,12.561745715141296,-0.09964019805192947,"Alec Mills",13834,621219
"Adam Ottavino","NYM",1,7,12,66,0,61.2,9.048643984076019,4.232430250616202,1.0216210949763247,0.25161290322580643,0.806,0.5625,0.145833333,93.386962890625,3.2108091556398777,3.55,4.5199040954877425,4.3311626789387905,-0.09983310103416443,"Adam Ottavino",1247,493603
"Matt Bowman","NYY",0,0,0,3,0,4,6.75,4.5,2.25,0.35714285714285715,0.6061,0.466666666,0.25,92.25520324707031,9,6.36,6.505039882659912,4.908392798900604,-0.100382000207901,"Matt Bowman",13528,621199
"Connor Brogdon","PHI",2,1,0,27,1,29,8.068975086455971,4.034487543227986,1.55172597816461,0.2926829268292683,0.8056,0.372093023,0.128205128,94.95706228482521,4.034487543227986,4.61,5.151593855972213,5.133689135889799,-0.10070420615375042,"Connor Brogdon",21205,641401
"Alan Trejo","COL",0,0,0,2,0,2,4.5,0,9,0.2857142857142857,0.8333,0.222222222,0.285714285,80.86675262451172,13.5,11.62,15.255039882659911,8.041775089502334,-0.10098499804735184,"Alan Trejo",20056,676701
"Tony Santillan","CIN",1,0,0,3,0,3.1,2.700002768042541,13.500013840212706,0,0.3333333333333333,0.8889,0.272727272,0,95.98740415219908,2.700002768042541,13.1,7.155043880943583,8.643063031077276,-0.10642699897289276,"Tony Santillan",19926,663574
"Kendall Graveman","- - -",5,6,8,68,0,66.1,8.954778418260663,4.884424591778543,1.2211061479446357,0.25301204819277107,0.8186,0.387283236,0.132352941,96.05680078125,3.120604600302958,4.51,4.8831814132527604,4.814256729562011,-0.10644829645752907,"Kendall Graveman",15514,608665
"Ben Heller","ATL",0,0,0,19,0,18.2,7.714271788719558,5.3035618547446965,0.9642839735899448,0.27450980392156865,0.7634,0.490566037,0.105263157,95.88454367897727,3.857135894359779,4.64,5.0228938342414775,5.312913243309494,-0.10761599987745285,"Ben Heller",15100,621294
"Sam Long","OAK",0,1,2,40,1,45,6.4,4.2,1,0.3142857142857143,0.6563,0.426573426,0.087719298,94.16010634104411,5.6,4.9,4.743928771548801,5.393731354342567,-0.10992009565234184,"Sam Long",25379,669674
"Matt Festa","SEA",0,0,0,8,0,9,13,12,1,0.17647058823529413,0.8219,0.333333333,0.09090909,91.99376260080645,4,5.62,5.810595438215468,6.386915669176314,-0.11030600219964981,"Matt Festa",19330,670036
"Danny Mendick","NYM",0,0,0,2,0,2,0,0,9,0.5384615384615384,0.1613,0.066666666,0.222222222,61.844997829861114,36,6.82,16.25503988265991,10.695128005743026,-0.11064799875020981,"Danny Mendick",18889,664901
"Sam Coonrod","NYM",0,0,0,10,0,6.2,8.100008304127623,10.800011072170165,0,0.2777777777777778,0.5333,0.611111111,0,95.884404296875,9.450009688148894,4.93,5.955042650702453,6.6990522257693,-0.11112699657678604,"Sam Coonrod",17264,656322
"Kyle Harrison","SFG",1,1,0,7,7,34.2,9.086530129239991,2.855766612046854,2.076921172397712,0.23595505617977527,0.7622,0.268041237,0.153846153,93.59301894203911,4.153842344795424,4.48,5.533883946818513,5.0139137979893365,-0.11218400299549103,"Kyle Harrison",27758,690986
"Luke Raley","TBR",0,0,0,2,0,2.2,3.374995674943506,0,6.749991349887012,0.5625,0.2439,0.277777777,0.333333333,53.581953839557926,30.374961074491555,26.09,12.255028349175927,6.22508013809529,-0.11318899691104889,"Luke Raley",19354,670042
"Dennis Santana","NYM",1,0,0,9,0,10.2,10.12496801475854,5.9062313419424814,1.6874946691264234,0.2857142857142857,0.7237,0.266666666,0.125,95.85893866356383,5.9062313419424814,5.96,5.69253218250919,5.735061422518395,-0.1138639971613884,"Dennis Santana",17878,642701
"Richard Bleier","BOS",1,0,0,27,0,30.2,4.695647014342354,1.4673896919819858,1.4673896919819858,0.3106796116504854,0.6579,0.552380952,0.178571428,89.18250274658203,5.282602891135149,4.67,5.113733492503761,4.503752042796416,-0.1154870018362999,"Richard Bleier",7803,542947
"Gerardo Reyes","LAA",0,0,0,8,0,9.2,9.310341765850406,5.586205059510244,1.8620683531700815,0.3103448275862069,0.6173,0.354838709,0.153846153,96.48305084745763,7.448273412680326,6.2,6.358487137943381,5.892306730330616,-0.11549100279808044,"Gerardo Reyes",16306,622103
"Josh Walker","NYM",0,1,0,13,0,10,10.8,5.4,1.8,0.35714285714285715,0.4605,0.233333333,0.133333333,94.7132867132867,8.1,4.9,5.255039882659912,5.13506925702095,-0.1163410022854805,"Josh Walker",23617,677020
"Adrián Martínez","OAK",0,2,0,22,1,55,7.690905123547165,3.1090893052637476,1.3090902337952621,0.3148148148148148,0.7242,0.382352941,0.133333333,,4.745452097507825,5.48,4.7459482044822945,4.65869688538992,-0.1224059984087944,"Adrian Martinez",21023,661309
"Brooks Kriske","KCR",0,0,0,4,0,6.2,8.09999613762086,5.399997425080573,2.6999987125402867,0.07692307692307693,0.9524,0.133333333,0.25,95.10703305844908,4.04999806881043,6.86,7.155038022995882,5.239062436093066,-0.12319999933242798,"Brooks Kriske",21189,621139
"Sean Nolin","MIA",0,0,0,1,0,3,6,6,6,0.4166666666666667,0.4839,0.357142857,0.285714285,90.77571614583333,18,15.13,12.588373215993247,7.77953002055486,-0.12407699972391129,"Sean Nolin",11341,543594
"Connor Overton","CIN",0,1,0,3,3,11,7.363636363636363,5.7272727272727275,2.4545454545454546,0.4444444444444444,0.5505,0.384615384,0.1875,91.66403432992789,11.454545454545455,6.69,7.073221700841731,5.932644124464556,-0.12411399930715561,"Connor Overton",18376,656818
"Domingo Acevedo","OAK",0,0,0,9,0,9.1,6.750002299037082,1.9285720854391661,1.9285720854391661,0.4,0.4938,0.243243243,0.133333333,93.22287697988014,10.607146469915413,8.37,5.505040649005606,5.376500649183399,-0.12441399693489075,"Domingo Acevedo",17092,642758
"Carlos Vargas","ARI",0,0,0,5,0,4.2,13.49999080386107,7.714280459349183,3.8571402296745916,0.375,0.9722,0.4,0.666666666,99.53451833417338,5.785710344511887,10.36,9.040750227171799,4.532194458822131,-0.12501700222492218,"Carlos Vargas",22915,672841
"Garrett Crochet","CHW",0,2,0,13,0,12.2,8.526293107407485,9.236817533024775,0.7105244256172905,0.2972972972972973,0.813,0.324324324,0.052631578,96.47459881756757,3.552622128086452,6.52,5.702401793119468,7.156111510776405,-0.12568500638008118,"Garrett Crochet",27463,676979
"Ken Waldichuk","OAK",4,9,1,35,22,141,8.425531914893616,4.531914893617022,1.5319148936170213,0.31017369727047145,0.696,0.398104265,0.14117647,93.48295916064981,5.361702127659575,4.73,5.297593074149274,5.078231341957201,-0.12731799483299255,"Ken Waldichuk",27681,686610
"Joel Kuhnel","- - -",0,0,0,9,0,13,2.07692311501362,3.4615385250226995,1.38461541000908,0.2978723404255319,0.7292,0.571428571,0.166666666,94.3231153612013,5.53846164003632,6.52,6.178116859345748,5.704288773339508,-0.1296380367130041,"Joel Kuhnel",19995,669270
"Ian Kennedy","TEX",0,1,0,16,0,16.1,11.57145244392004,3.857150814640013,2.204086179794293,0.2926829268292683,0.5155,0.333333333,0.173913043,92.52356020942409,7.163280084331453,4.18,5.520350678559602,4.664866285501183,-0.1301569938659668,"Ian Kennedy",6986,453178
"Daniel Castano","MIA",0,0,0,2,0,3,12,9,6,0.45454545454545453,0.2778,0.615384615,0.4,91.75,21,6.04,12.255039882659913,6.343961409727733,-0.13055099546909332,"Daniel Castano",19805,641447
"Matt Krook","NYY",0,0,0,4,0,4,6.75,13.5,2.25,0.4117647058823529,0.2381,0.611111111,0.2,,24.75,6.04,9.505039882659911,8.321731027960777,-0.13305500149726868,"Matt Krook",19315,640454
"Kirby Yates","ATL",7,2,5,61,0,60.1,11.933707945232468,5.5193399246700166,1.3425421438386527,0.21138211382113822,0.854,0.364341085,0.15,93.73965186403508,3.281769684938929,4.48,4.630731215235322,4.335722910202947,-0.1332930028438568,"Kirby Yates",9073,489446
"Hobie Harris","WSN",0,0,0,16,0,19.1,4.189662474668804,6.0517346856327165,0.9310361054819565,0.2878787878787879,0.7143,0.367647058,0.066666666,94.40000322830579,5.12069858015076,7.73,5.841251286776458,7.06197345684247,-0.1335189938545227,"Hobie Harris",18615,665048
"Connor Seabold","COL",1,7,0,27,13,87.1,6.904582816720112,2.8854972965397487,1.9580160226519723,0.33797909407665505,0.6029,0.334437086,0.134751773,92.7769416360294,7.522903665978631,5.23,5.751224051888743,5.592324309547982,-0.13484402000904083,"Connor Seabold",19695,657756
"McKinley Moore","PHI",0,0,0,3,0,3.1,5.400005536085082,13.500013840212706,2.700002768042541,0.36363636363636365,0.4717,0.416666666,0.2,97.81812540690105,18.900019376297788,6.32,12.255049109468384,10.835077028074199,-0.1366489976644516,"McKinley Moore",25663,686842
"Jake Cousins","MIL",0,0,0,9,0,9.1,6.750002299037082,9.642860427195831,0.9642860427195831,0.3333333333333333,0.8065,0.607142857,0.2,94.84794347426471,4.821430213597916,6.9,6.36218379808968,5.855051259061737,-0.1368969976902008,"Jake Cousins",21620,664776
"Reyes Moronta","LAA",0,0,0,2,0,1.1,13.500033393584838,20.250050090377258,6.750016696792419,0.6,1,0.166666666,0.5,95.24526495682566,6.750016696792419,15.41,16.75507327624475,9.485084667614615,-0.13811500370502472,"Reyes Moronta",14966,606625
"Mike Ford","SEA",0,0,0,2,0,2,0,4.5,9,0.3333333333333333,0.625,0.272727272,0.285714285,64.97707459984755,18,29.25,17.75503988265991,10.541775089502334,-0.13882100582122803,"Mike Ford",15585,645801
"Owen White","TEX",0,1,0,2,0,4,9,4.5,4.5,0.2727272727272727,0.4762,0.5,0.5,93.19412051930146,11.25,5.06,9.255039882659911,4.408392798900604,-0.13931800425052643,"Owen White",22273,669391
"Kolton Ingram","LAA",0,0,0,5,0,5.1,11.812507040802862,8.437505029144901,3.37500201165796,0.375,0.5882,0.352941176,0.222222222,92.516748046875,8.437505029144901,7.63,8.317542900146853,6.232574703565134,-0.1408260017633438,"Kolton Ingram",26068,688427
"Taylor Hearn","- - -",0,0,0,13,0,15,8.999998301267944,4.7999990940095705,2.3999995470047852,0.3877551020408163,0.4724,0.307692307,0.2,95.75092195209704,11.39999784827273,6.36,6.321705970499361,5.059510097057283,-0.1414007896091789,"Taylor Hearn",18325,621368
"Mychal Givens","BAL",0,1,0,6,0,4,4.5,13.5,0,0.3076923076923077,0.4545,0.461538461,0,91.59939014668367,11.25,10.87,7.505039882659912,8.331716340780257,-0.14145700633525848,"Mychal Givens",10430,571710
"Anthony Kay","- - -",0,0,0,16,0,14.2,6.750017080837904,5.522741247958285,1.227275832879619,0.2619047619047619,0.6604,0.295454545,0.111111111,94.70469711766098,6.136379164398095,6.99,5.777773539134685,6.034161857854032,-0.14408759772777557,"Anthony Kay",20387,641743
"Spenser Watkins","OAK",0,1,0,1,1,4.1,8.307698402183535,4.153849201091767,4.153849201091767,0.38461538461538464,0.6452,0.266666666,0.25,90.87999957540761,10.384623002729418,6.9,8.793505484115602,5.84584716709378,-0.14521999657154083,"Spenser Watkins",17489,657093
"Tayler Scott","- - -",0,0,0,18,2,17.2,8.660375683279963,5.094338637223507,1.528301591167052,0.36363636363636365,0.7547,0.362068965,0.103448275,94.03991729736327,5.603772500945858,5.34,5.74560543863585,6.25205258053858,-0.14604164846241474,"Tayler Scott",13652,605463
"Cole Sands","MIN",0,0,0,15,0,21.2,8.723063356770503,5.399991601810312,1.661535877480096,0.26666666666666666,0.8394,0.390625,0.137931034,93.66432996616243,3.738455724330216,6.2,5.516574827007821,5.329524405804276,-0.14608700573444366,"Cole Sands",21461,663485
"Yacksel Ríos","OAK",0,0,0,3,0,1.2,10.799978628200861,32.399935884602584,5.399989314100431,0.4,0.2632,0.333333333,0.333333333,96.60390267721037,37.799925198703015,10.11,19.455007824961204,14.631052620194978,-0.1461610049009323,"Yacksel Rios",15007,605441
"Fernando Abad","COL",1,0,0,6,0,6.1,2.8421066897074496,4.263160034561174,2.8421066897074496,0.36,0.9821,0.37037037,0.181818181,93.3408733865489,4.263160034561174,9.12,8.14977918160052,6.9161283642811435,-0.1464190036058426,"Fernando Abad",4994,472551
"Wil Crowe","PIT",0,1,1,5,0,9.2,8.379307589265366,8.379307589265366,0.9310341765850407,0.2962962962962963,0.7386,0.37037037,0.333333333,93.95612444196429,4.655170882925203,10.36,5.84124592872947,5.009528141765509,-0.15032200515270233,"Wil Crowe",19800,640444
"Carlos Rodón","NYY",3,8,0,14,14,64.1,8.95337283069115,3.9171006134273783,2.0984467571932384,0.2857142857142857,0.6053,0.271276595,0.151515151,95.47092396292217,6.854926073497912,5.34,5.788720041345082,5.301910529047776,-0.15146400034427643,"Carlos Rodon",16137,607074
"Antonio Senzatela","COL",0,1,0,2,2,7.2,4.695650226903904,2.347825113451952,3.521737670177928,0.19047619047619047,1,0.541666666,0.428571428,94.1591068097015,4.695650226903904,10.94,8.081124838088925,4.503752897112053,-0.15618500113487244,"Antonio Senzatela",15488,622608
"Cole Sulser","ARI",0,0,0,4,0,5.1,6.75000402331592,5.06250301748694,3.37500201165796,0.21428571428571427,0.7692,0.25,0.333333333,93.05882352941177,6.75000402331592,8.53,8.317542900146853,5.302563133849652,-0.15817399322986603,"Cole Sulser",15256,642121
"René Pinto","TBR",0,0,0,1,0,1,0,0,27,0.4,0,0,0.428571428,,45,5.89,42.255039882659915,14.828510296344756,-0.15858900547027588,"Rene Pinto",19859,650907
"Brad Boxberger","CHC",0,1,2,22,0,20,7.65,4.95,1.35,0.23076923076923078,0.7018,0.436363636,0.15,91.43442622950819,4.95,4.83,5.305039882659912,5.008392798900605,-0.1597519963979721,"Brad Boxberger",10133,502202
"Zach McAllister","NYY",0,0,0,7,0,5.1,8.437505029144901,3.37500201165796,3.37500201165796,0.3684210526315789,0.5435,0.3,0.222222222,91.8355220965485,10.12500603497388,7.73,7.9425426766293015,5.857574480047583,-0.16739299893379211,"Zach McAllister",2895,502083
"Jordan Luplow","MIN",0,1,0,2,0,1.1,0,0,6.750016696792419,0,-1.6667,0.2,0.25,55.10071236746652,13.500033393584838,4.64,15.255069565846433,10.46511646617521,-0.1678750067949295,"Jordan Luplow",16424,656669
"Alex Colomé","CHW",0,1,0,4,0,3,6,9,3,0.1111111111111111,0.2778,0.777777777,1,93.88866373697917,6,7.54,9.255039882659913,5.472824188073477,-0.16837599873542786,"Alex Colome",6661,517008
"Ron Marinaccio","NYY",4,5,2,45,0,47.1,10.64789447508696,5.13380626477407,1.1408458366164602,0.26605504587155965,0.7426,0.387387387,0.12,93.93685176454741,3.9929604281576103,4.55,4.691660565806566,4.790272867500269,-0.16893300414085388,"Ron Marinaccio",23488,676760
"Matt Dermody","BOS",0,1,0,1,1,4,2.25,2.25,4.5,0.16666666666666666,0.9375,0.5,0.5,91.78086786684783,6.75,10.55,10.755039882659911,5.908392798900604,-0.17452499270439148,"Matt Dermody",14844,571616
"Duane Underwood Jr.","PIT",1,0,2,20,0,24.1,5.178089362333538,4.068498784690637,1.1095905776429011,0.2916666666666667,0.6818,0.44,0.142857142,,5.178089362333538,6.52,5.06326156474464,4.8873878105552935,-0.17472800612449646,"Duane Underwood Jr.",14677,621249
"Daniel Duarte","CIN",3,0,1,31,0,31.2,6.536835149418421,5.684204477755149,1.4210511194387871,0.21839080459770116,0.8158,0.5,0.142857142,95.53397310697116,3.6947329105408464,3.55,5.844510811415036,5.619269537465513,-0.1749420017004013,"Daniel Duarte",17480,650960
"Juan Then","SEA",0,0,0,9,0,11,4.090909090909091,1.6363636363636365,2.4545454545454546,0.2894736842105263,0.8475,0.634146341,0.333333333,94.5356216430664,4.909090909090909,4.83,6.436858064478094,4.24414681412957,-0.17668800055980682,"Juan Then",22828,672730
"Justin Garza","BOS",0,2,0,17,1,18.1,8.345469884348917,5.890919918363942,1.4727299795909854,0.3275862068965517,0.5844,0.344262295,0.115384615,94.70666572872528,7.363649897954927,8.22,5.655044293845222,5.8725270111541,-0.17846170300617814,"Justin Garza",19784,621057
"Cody Bolton","PIT",1,0,0,16,0,21.1,9.281264659971804,6.32813499543532,1.265626999087064,0.4090909090909091,0.7416,0.402985074,0.15,95.26894846270162,6.32813499543532,6.99,5.2706680663911625,4.992560986090258,-0.18044699728488922,"Cody Bolton",23265,675989
"David Fry","CLE",0,0,0,2,0,5,0,1.8,5.4,0.3181818181818182,0.5882,0.2,0.2,55.886806911892364,12.6,18.69,11.655039882659914,8.81509863138199,-0.1805730015039444,"David Fry",24934,681807
"Justin Martinez","ARI",0,0,1,10,0,10,12.6,9.9,1.8,0.39285714285714285,0.5172,0.466666666,0.181818181,100.46478873239437,12.6,5.81,6.9550398826599125,6.173728090524674,-0.1816360056400299,"Justin Martinez",24453,679885
"Jackson Kowar","KCR",2,0,0,23,0,28,9.321428571428571,6.428571428571429,1.2857142857142858,0.3614457831325301,0.6275,0.441860465,0.129032258,96.94239631336406,6.428571428571429,4.7,5.290754168374198,5.264109182783535,-0.18201200664043427,"Jackson Kowar",21549,663804
"Brad Keller","KCR",3,4,0,11,9,45.1,6.154416080373933,8.933829794091192,0.5955886529394129,0.3023255813953488,0.7459,0.583333333,0.081081081,,4.566179672535498,5.66,5.924159401388392,6.4132933745513885,-0.18455380201339722,"Brad Keller",15734,641745
"Karl Kauffmann","COL",2,5,0,11,3,35,4.114285714285714,4.114285714285714,1.2857142857142858,0.3162393162393162,0.5091,0.41322314,0.106382978,90.21999810666455,8.228571428571428,7.44,5.91218273980277,6.275256655897413,-0.18569860607385635,"Karl Kauffmann",27488,666154
"Deivi García","- - -",0,1,1,8,0,15,6,7.2,1.2,0.16666666666666666,0.6771,0.431818181,0.1,95.06456766010803,2.4,5.1,6.255039882659912,6.726177104314168,-0.18585789948701859,"Deivi Garcia",20276,665620
"Wes Parsons","TOR",0,1,0,1,1,4,6.75,6.75,4.5,0.47058823529411764,0.4464,0.315789473,0.285714285,94.01222511574075,20.25,8.02,11.255039882659911,7.6484074860811235,-0.18849200010299683,"Wes Parsons",14764,641149
"Brock Burke","TEX",5,3,0,53,0,59.2,7.843571240104782,1.3575411761719816,1.9608928100261955,0.29310344827586204,0.757,0.385869565,0.175675675,94.77453178056027,4.374299345443052,4.16,4.897497108151939,4.115622370558751,-0.1892389953136444,"Brock Burke",17968,656271
"Drew VerHagen","STL",5,1,0,60,0,61,8.852459016393443,3.8360655737704916,1.3278688524590163,0.2621951219512195,0.7661,0.421965317,0.118421052,93.58181954763987,3.9836065573770494,3.98,4.9271710302008955,5.069053352074545,-0.19315999746322632,"Drew VerHagen",13424,572403
"James Karinchak","CLE",2,5,0,44,0,39,12,6.461538461538462,1.3846153846153846,0.21951219512195122,0.794,0.287356321,0.127659574,95.07946482487922,3.230769230769231,4.58,4.97298860060863,4.965490833001259,-0.1973000019788742,"James Karinchak",20151,675916
"Kaleb Ort","BOS",1,2,0,21,2,23,9.391291886978962,3.5217344576171112,2.3478229717447405,0.31343283582089554,0.6294,0.3,0.153846153,96.20173888275589,6.260861257985975,4.96,5.863732073487402,5.275939972242983,-0.19894439727067947,"Kaleb Ort",20061,672391
"Dereck Rodríguez","- - -",0,0,0,4,0,5.1,1.6874992141969436,8.437496070984718,3.374998428393887,0.3181818181818182,0.4464,0.458333333,0.166666666,90.53400181361607,15.187492927772492,11.62,10.567536477513334,9.412581076872911,-0.1999518070369959,"Dereck Rodriguez",14509,605446
"Casey Legumina","CIN",1,0,0,11,0,12.2,7.815768681790194,6.394719830555614,2.131573276851871,0.34210526315789475,0.6731,0.512195121,0.23076923,94.67364996832771,5.684195404938324,4.93,6.728714852344443,5.3466333641150365,-0.20465900003910065,"Casey Legumina",25921,668984
"Luke Maile","CIN",0,0,0,4,0,4.1,0,0,8.307698402183535,0.38095238095238093,0.625,0.08,0.25,67.63477291277985,16.61539680436707,24.5,15.255048685813907,9.359732051770262,-0.2066439986228943,"Luke Maile",13355,571912
"Jimmy Herget","LAA",2,4,0,29,1,29,8.068965517241379,2.4827586206896552,2.1724137931034484,0.30952380952380953,0.8434,0.285714285,0.155555555,92.74807504507211,4.655172413793103,4.45,5.634350227487499,5.06196682165409,-0.20947661250829697,"Jimmy Herget",17556,623474
"Peter Solomon","ARI",0,0,0,5,0,13.1,4.050010235335468,7.425018764781691,1.3500034117784894,0.3191489361702128,0.4198,0.387755102,0.111111111,93.31084968507751,12.150030706006405,8.96,7.005049359822383,7.287076509496747,-0.21087899804115295,"Peter Solomon",20476,656981
"Diego Castillo","SEA",0,0,0,8,0,8.2,7.269228102893791,7.269228102893791,2.076922315112512,0.20833333333333334,0.7377,0.538461538,0.181818181,94.16312408447266,6.230766945337535,5.13,7.408884512884936,6.507371237248144,-0.21305899322032928,"Diego Castillo",17496,650895
"Chad Smith","OAK",1,2,0,10,0,13.2,5.926814655156171,4.609744731788133,1.317069923368038,0.325,0.6604,0.547619047,0.153846153,,6.58534961684019,5.55,5.816009178097764,5.4862725211780905,-0.21386399865150452,"Chad Smith",20190,663385
"Zack Weiss","- - -",1,0,0,12,0,14,9.642857142857142,3.857142857142857,2.5714285714285716,0.15625,0.9615,0.333333333,0.266666666,94.06818181818181,3.2142857142857144,4.58,6.326468454088484,4.383632292917797,-0.21549499779939651,"Zack Weiss",15444,592848
"Amir Garrett","KCR",0,1,0,27,0,24.1,10.356178724667076,7.39727051761934,1.479454103523868,0.3,0.8516,0.475409836,0.166666666,95.03857421875,3.328771732928703,4.96,5.55641293258593,5.050130176277307,-0.22731900215148926,"Amir Garrett",14375,607237
"Logan Gillaspie","BAL",0,1,0,11,0,9,8,5,2,0.4,0.7558,0.34375,0.222222222,95.76321265811012,6,8.48,6.366150993771024,5.130615021122827,-0.23405300080776215,"Logan Gillaspie",22461,670810
"Cody Morris","CLE",0,0,0,6,0,8,10.125,6.75,3.375,0.35,0.8475,0.434782608,0.333333333,95.14140319824219,6.75,7.49,8.130039882659911,5.115061913430691,-0.23454099893569946,"Cody Morris",25388,663752
"Kyle Leahy","STL",0,1,0,3,0,1.2,10.800043516334396,27.00010879083599,5.400021758167198,0.5,0.6977,0.428571428,0.333333333,95.89643205915179,21.600087032668792,17.17,19.45510515716151,14.631120969240753,-0.23465800285339355,"Kyle Leahy",24763,681517
"Michael Plassmeyer","PHI",0,1,0,1,1,3.2,9.818172667645873,0,7.363629500734405,0.38461538461538464,0.1471,0.3125,0.375,89.18038236177884,22.090888502203214,15.69,14.16412062448866,7.135078992807177,-0.2367199957370758,"Michael Plassmeyer",23191,674681
"Taylor Clarke","KCR",3,6,3,58,2,59,9.915254237288135,3.6610169491525424,1.8305084745762712,0.36419753086419754,0.6897,0.30994152,0.14117647,95.01664645287299,5.9491525423728815,5,5.068599204693811,4.806480524701588,-0.2373250052332878,"Taylor Clarke",17611,664199
"Joey Estes","OAK",0,1,0,2,2,10,6.3,1.8,3.6,0.25806451612903225,0.7018,0.285714285,0.19047619,93.16779119318181,7.2,8.02,8.555039882659912,6.827081006765366,-0.24226799607276917,"Joey Estes",26257,683155
"Ryan Weathers","- - -",1,8,0,15,12,57.2,6.710978931740517,4.52600904698779,1.872831329788051,0.32558139534883723,0.665,0.375690607,0.153846153,95.21684204904656,6.554909654258179,4.67,6.029604815679248,5.560729829847402,-0.24454039987176657,"Ryan Weathers",23796,677960
"Ross Stripling","SFG",0,5,0,22,11,89,7.078651685393258,1.6179775280898876,2.0224719101123596,0.3076923076923077,0.7234,0.440273037,0.219780219,92.4189453125,5.359550561797753,5.48,5.210096062435193,3.979254662186912,-0.2532369792461395,"Ross Stripling",13273,548389
"Austin Voth","BAL",1,2,0,25,0,34.2,8.826914982690276,3.8942271982457104,1.5576908792982842,0.3235294117647059,0.7202,0.336448598,0.127659574,93.30890143407534,5.1923029309942805,4.18,5.101192035902323,5.092757055078862,-0.25677698850631714,"Austin Voth",15047,608723
"Nabil Crismatt","- - -",0,2,0,8,0,13,8.307692307692308,4.846153846153846,2.076923076923077,0.38095238095238093,0.614,0.5,0.23076923,89.09954012357272,8.307692307692308,4.48,6.255039882659912,4.908392798900604,-0.2645843103528023,"Nabil Crismatt",17732,622503
"Spencer Patton","OAK",0,0,0,12,0,12.1,5.108122064253802,4.3783903407889735,2.1891951703944867,0.2564102564102564,0.8108,0.238095238,0.125,91.37240487557871,5.108122064253802,7.82,6.741535894769651,6.796709287925848,-0.2664499878883362,"Spencer Patton",12361,607359
"Colten Brewer","NYY",0,0,0,3,0,8.1,4.320001647949847,3.2400012359623855,3.2400012359623855,0.13043478260869565,1,0.615384615,0.3,,4.320001647949847,5.48,8.415041851044453,5.719064322099472,-0.2755900025367737,"Colten Brewer",12997,605155
"Nick Sandlin","CLE",5,5,0,61,0,60,9.9,3.6,1.8,0.1925925925925926,0.7627,0.409722222,0.1875,92.30566037735849,3.75,4.01,4.9550398826599125,4.118616326649984,-0.2756560146808624,"Nick Sandlin",20517,680704
"Zach Pop","TOR",1,1,0,15,0,13.2,9.219489463576267,3.9512097701041147,2.634139846736076,0.21875,0.5263,0.388888888,0.333333333,,6.58534961684019,5.37,6.328203037185334,3.9750553021399693,-0.27796098589897156,"Zach Pop",20185,647315
"Trevor Kelley","TBR",0,1,0,10,3,15.1,6.456523077700051,3.521739860563664,2.347826573709109,0.2608695652173913,0.7609,0.34,0.16,89.79274940490723,5.869566434272773,5.34,6.776779743223576,6.0811593537474655,-0.28348929435014725,"Trevor Kelley",18454,665001
